anomaly,amount
low_risk,556.9342
low_risk,940.7631
low_risk,777.02594
low_risk,287.8846
low_risk,454.03186
low_risk,312.7613
low_risk,547.4816
low_risk,285.9591
low_risk,489.14206
low_risk,858.34424
low_risk,362.41275
low_risk,635.87115
low_risk,375.50623
low_risk,227.31223
low_risk,340.06198
low_risk,472.05002
low_risk,634.08826
low_risk,339.66653
low_risk,299.5646
low_risk,625.90576
low_risk,369.07162
low_risk,386.6305
low_risk,86.60821
low_risk,286.43027
low_risk,486.0626
low_risk,422.98535
low_risk,250.68489
low_risk,498.70212
low_risk,560.992
low_risk,523.98285
low_risk,876.54926
low_risk,668.22015
low_risk,76.29056
low_risk,689.84985
low_risk,775.5704
low_risk,784.7515
low_risk,564.5289
low_risk,213.80359
low_risk,718.51514
low_risk,489.9484
low_risk,652.74414
low_risk,269.9663
low_risk,419.8919
low_risk,597.9593
low_risk,424.07495
low_risk,498.62946
low_risk,636.9777
low_risk,457.24332
low_risk,799.645
low_risk,0.01
low_risk,243.31725
low_risk,379.75763
low_risk,410.285
low_risk,530.6475
low_risk,308.48642
low_risk,552.29614
low_risk,691.57825
low_risk,0.01
low_risk,173.03291
low_risk,132.81415
low_risk,349.77307
low_risk,183.19533
low_risk,308.25772
low_risk,706.30096
low_risk,432.6163
low_risk,246.60216
low_risk,599.64624
low_risk,404.13165
low_risk,269.05432
low_risk,382.63092
low_risk,643.4749
low_risk,616.779
low_risk,206.78456
low_risk,573.70654
low_risk,196.3616
low_risk,721.8519
low_risk,452.63156
low_risk,272.5591
low_risk,0.01
low_risk,837.77936
low_risk,323.5618
low_risk,351.75967
low_risk,335.63776
low_risk,562.4449
low_risk,196.27113
low_risk,512.2687
low_risk,581.723
low_risk,430.20724
low_risk,825.45636
low_risk,1.3750399
low_risk,881.8333
low_risk,473.24057
low_risk,277.71204
low_risk,548.94
low_risk,640.6978
low_risk,260.86905
low_risk,0.01
low_risk,378.99326
low_risk,407.89008
low_risk,650.8491
low_risk,533.24634
low_risk,408.06686
low_risk,553.4451
low_risk,437.9218
low_risk,501.8633
low_risk,689.10187
low_risk,362.22952
low_risk,138.33368
low_risk,780.9987
low_risk,661.7111
low_risk,569.7298
low_risk,464.20282
low_risk,207.24529
low_risk,501.80988
low_risk,256.7145
low_risk,612.2721
low_risk,490.02948
low_risk,433.93497
low_risk,690.75635
low_risk,799.6684
low_risk,529.5129
low_risk,705.0941
low_risk,457.3261
low_risk,1192.1292
low_risk,929.65076
low_risk,200.31726
low_risk,732.09937
low_risk,135.99461
low_risk,585.48724
low_risk,636.3248
low_risk,644.04987
low_risk,647.5523
low_risk,522.4585
low_risk,572.1506
low_risk,693.5474
low_risk,470.56445
low_risk,206.19707
low_risk,836.56525
low_risk,0.01
low_risk,543.5806
low_risk,442.0325
low_risk,427.51062
low_risk,674.8812
low_risk,682.1594
low_risk,399.7928
low_risk,189.72725
low_risk,180.47191
low_risk,782.89465
low_risk,831.1738
low_risk,452.6456
low_risk,374.15488
low_risk,575.437
low_risk,651.8335
low_risk,334.18527
low_risk,715.4925
low_risk,459.04492
low_risk,636.20526
low_risk,226.83604
low_risk,255.74088
low_risk,532.38293
low_risk,200.9818
low_risk,342.1782
low_risk,508.14725
low_risk,730.6872
low_risk,510.55472
low_risk,500.56403
low_risk,611.08997
low_risk,241.49544
low_risk,607.0133
low_risk,442.88065
low_risk,1042.7982
low_risk,672.4604
low_risk,232.90202
low_risk,948.2644
low_risk,688.8054
low_risk,668.8744
low_risk,605.0817
low_risk,414.65662
low_risk,514.52045
low_risk,695.03796
low_risk,0.01
low_risk,548.86224
low_risk,300.17114
low_risk,436.97263
low_risk,102.8076
low_risk,443.9819
low_risk,865.5023
low_risk,581.2949
low_risk,270.76825
low_risk,906.6425
low_risk,799.6986
low_risk,340.0338
low_risk,234.1418
low_risk,561.6234
low_risk,216.66049
low_risk,512.6265
low_risk,560.3388
low_risk,260.29
low_risk,162.59558
low_risk,453.72266
low_risk,550.77515
low_risk,318.01822
low_risk,916.99805
low_risk,276.11234
low_risk,693.62823
low_risk,74.94495
low_risk,616.11755
low_risk,495.55737
low_risk,673.84576
low_risk,555.7693
low_risk,270.41937
low_risk,585.61414
low_risk,804.1041
low_risk,248.46875
low_risk,779.3282
low_risk,595.51697
low_risk,96.496574
low_risk,721.2606
low_risk,609.94305
low_risk,411.01025
low_risk,598.8412
low_risk,422.68515
low_risk,357.19223
low_risk,835.404
low_risk,105.65587
low_risk,366.40805
low_risk,851.6139
low_risk,406.71622
low_risk,504.68335
low_risk,614.0075
low_risk,763.13477
low_risk,482.24106
low_risk,531.31085
low_risk,868.53546
low_risk,329.61224
low_risk,68.5908
low_risk,690.0765
low_risk,351.26212
low_risk,656.11993
low_risk,0.01
low_risk,487.11243
low_risk,366.8375
low_risk,863.90234
low_risk,595.2494
low_risk,608.5966
low_risk,559.1536
low_risk,314.81012
low_risk,646.5683
low_risk,311.4819
low_risk,610.7893
low_risk,353.8839
low_risk,110.66969
low_risk,252.79877
low_risk,239.84807
low_risk,571.3855
low_risk,17.151917
low_risk,609.20734
low_risk,237.68454
low_risk,79.92621
low_risk,610.93494
low_risk,444.63025
low_risk,562.4183
low_risk,354.5772
low_risk,381.64493
low_risk,716.10986
low_risk,804.54254
low_risk,621.7521
low_risk,450.45078
low_risk,388.037
low_risk,196.41118
low_risk,321.1534
low_risk,832.1235
low_risk,549.37787
low_risk,740.8127
low_risk,137.09938
low_risk,778.92017
low_risk,261.94302
low_risk,159.02373
low_risk,285.5318
low_risk,851.2585
low_risk,594.76874
low_risk,925.10114
low_risk,1066.916
low_risk,728.4861
low_risk,471.01544
low_risk,148.74046
low_risk,284.56412
low_risk,801.4751
low_risk,867.7822
low_risk,195.5844
low_risk,829.03827
low_risk,624.57416
low_risk,604.3674
low_risk,502.55838
low_risk,454.61884
low_risk,770.064
low_risk,378.09467
low_risk,593.93896
low_risk,496.77377
low_risk,346.85806
low_risk,560.1241
low_risk,303.31363
low_risk,372.6149
low_risk,583.6367
low_risk,442.4579
low_risk,349.5326
low_risk,498.56253
low_risk,1102.2821
low_risk,362.01465
low_risk,562.1878
low_risk,1029.3776
low_risk,673.1965
low_risk,355.61514
low_risk,771.0454
low_risk,596.3687
low_risk,310.24207
low_risk,529.34033
low_risk,625.8007
low_risk,460.1097
low_risk,468.64883
low_risk,213.65297
low_risk,701.6752
low_risk,757.0559
low_risk,584.3457
low_risk,620.9841
low_risk,485.10397
low_risk,588.29584
low_risk,172.72487
low_risk,316.73117
low_risk,883.6065
low_risk,119.03142
low_risk,97.627075
low_risk,342.7028
low_risk,536.1771
low_risk,488.04877
low_risk,643.06415
low_risk,766.1096
low_risk,480.61533
low_risk,806.68896
low_risk,914.41
low_risk,535.3354
low_risk,562.3297
low_risk,108.01063
low_risk,881.1158
low_risk,350.02026
low_risk,394.30807
low_risk,680.36444
low_risk,628.66205
low_risk,316.47693
low_risk,662.65045
low_risk,743.4433
low_risk,0.01
low_risk,485.5739
low_risk,472.06387
low_risk,429.92838
low_risk,855.9988
low_risk,769.12854
low_risk,402.8175
low_risk,361.66022
low_risk,546.2997
low_risk,334.1919
low_risk,508.008
low_risk,674.30115
low_risk,480.18997
low_risk,968.3638
low_risk,118.937996
low_risk,760.09283
low_risk,430.20312
low_risk,719.0712
low_risk,534.34564
low_risk,450.46542
low_risk,292.5911
low_risk,595.291
low_risk,883.6445
low_risk,499.01804
low_risk,476.16046
low_risk,578.8986
low_risk,633.51355
low_risk,203.81093
low_risk,564.82294
low_risk,467.76727
low_risk,103.45206
low_risk,631.1533
low_risk,120.675865
low_risk,533.6644
low_risk,752.0356
low_risk,360.74036
low_risk,1167.4419
low_risk,837.76556
low_risk,619.52
low_risk,431.52847
low_risk,635.9193
low_risk,507.34277
low_risk,484.47372
low_risk,831.0158
low_risk,762.97595
low_risk,710.52844
low_risk,383.7296
low_risk,132.03117
low_risk,626.3651
low_risk,456.22055
low_risk,0.01
low_risk,498.40582
low_risk,119.08162
low_risk,246.52277
low_risk,179.10919
low_risk,867.0375
low_risk,545.8913
low_risk,287.07205
low_risk,227.8855
low_risk,491.97003
low_risk,275.39508
low_risk,362.56784
low_risk,762.4783
low_risk,646.087
low_risk,565.4721
low_risk,358.39816
low_risk,537.3583
low_risk,812.9364
low_risk,367.79776
low_risk,326.1732
low_risk,160.46036
low_risk,493.48697
low_risk,323.348
low_risk,951.98926
low_risk,502.94757
low_risk,619.4451
low_risk,449.59293
low_risk,655.00195
low_risk,493.94745
low_risk,485.02063
low_risk,531.72736
low_risk,313.01694
low_risk,316.25958
low_risk,349.7867
low_risk,195.04007
low_risk,612.5513
low_risk,804.7347
low_risk,713.6161
low_risk,616.67285
low_risk,154.9212
low_risk,106.3479
low_risk,1084.2816
low_risk,311.83844
low_risk,0.01
low_risk,463.3932
low_risk,962.54474
low_risk,330.49213
low_risk,509.3998
low_risk,712.103
low_risk,433.59528
low_risk,0.01
low_risk,218.59737
low_risk,448.79535
low_risk,877.6712
low_risk,719.39905
low_risk,83.3799
low_risk,379.08966
low_risk,538.8929
low_risk,377.4563
low_risk,622.44806
low_risk,302.96265
low_risk,345.23386
low_risk,476.23257
low_risk,466.2078
low_risk,974.0977
low_risk,982.8506
low_risk,588.8204
low_risk,349.886
low_risk,799.15216
low_risk,333.12033
low_risk,777.86304
low_risk,1071.5334
low_risk,1059.853
low_risk,308.04755
low_risk,363.6353
low_risk,887.5736
low_risk,926.0477
low_risk,938.5031
low_risk,456.55618
low_risk,620.7412
low_risk,289.12665
low_risk,747.75903
low_risk,630.1381
low_risk,341.79773
low_risk,679.24493
low_risk,814.9276
low_risk,237.299
low_risk,506.00208
low_risk,196.25095
low_risk,627.2781
low_risk,574.3422
low_risk,695.5117
low_risk,915.0063
low_risk,599.8012
low_risk,446.47882
low_risk,418.9453
low_risk,997.7885
low_risk,1015.76776
low_risk,509.1398
low_risk,767.2588
low_risk,0.01
low_risk,312.30902
low_risk,417.12192
low_risk,722.33514
low_risk,238.97752
low_risk,446.29922
low_risk,113.898
low_risk,677.89606
low_risk,593.1197
low_risk,593.6803
low_risk,893.8155
low_risk,369.21176
low_risk,390.44806
low_risk,544.71826
low_risk,251.14822
low_risk,624.70917
low_risk,765.55774
low_risk,514.9438
low_risk,531.1262
low_risk,516.35724
low_risk,218.88213
low_risk,980.84735
low_risk,561.3189
low_risk,792.05884
low_risk,969.26984
low_risk,292.50842
low_risk,546.99164
low_risk,330.53876
low_risk,558.4875
low_risk,467.9876
low_risk,865.59406
low_risk,0.01
low_risk,441.15857
low_risk,611.30725
low_risk,966.76105
low_risk,157.69302
low_risk,403.894
low_risk,770.2222
low_risk,636.14465
low_risk,947.0729
low_risk,0.01
low_risk,270.37793
low_risk,515.8513
low_risk,555.3578
low_risk,415.37863
low_risk,564.3203
low_risk,190.98013
low_risk,430.1635
low_risk,979.2224
low_risk,655.66925
low_risk,541.4453
low_risk,525.1759
low_risk,604.8404
low_risk,297.1032
low_risk,345.68164
low_risk,269.20264
low_risk,248.57404
low_risk,288.7055
low_risk,381.45462
low_risk,497.06482
low_risk,707.85925
low_risk,64.81973
low_risk,640.86334
low_risk,237.13919
low_risk,262.4906
low_risk,306.16873
low_risk,722.321
low_risk,251.35106
low_risk,908.29474
low_risk,937.0586
low_risk,189.39485
low_risk,539.05896
low_risk,751.98895
low_risk,1029.2664
low_risk,709.4541
low_risk,459.01105
low_risk,407.68427
low_risk,866.7205
low_risk,263.9714
low_risk,276.2533
low_risk,653.29913
low_risk,595.99756
low_risk,717.2286
low_risk,485.9928
low_risk,1146.8555
low_risk,531.50555
low_risk,297.74332
low_risk,818.37933
low_risk,293.42575
low_risk,839.89
low_risk,576.48724
low_risk,442.25613
low_risk,193.6917
low_risk,574.65955
low_risk,455.5012
low_risk,402.06906
low_risk,710.2274
low_risk,205.18932
low_risk,293.60986
low_risk,480.6379
low_risk,369.5233
low_risk,530.2461
low_risk,167.00096
low_risk,0.01
low_risk,802.69135
low_risk,484.2925
low_risk,258.00726
low_risk,559.7495
low_risk,494.1964
low_risk,642.9181
low_risk,213.6583
low_risk,0.01
low_risk,632.8313
low_risk,375.663
low_risk,797.1929
low_risk,44.14838
low_risk,613.0891
low_risk,790.5162
low_risk,1117.1487
low_risk,757.118
low_risk,650.3331
low_risk,418.6887
low_risk,321.88846
low_risk,935.2894
low_risk,566.3644
low_risk,677.02936
low_risk,637.0227
low_risk,869.1948
low_risk,383.50827
low_risk,449.2002
low_risk,268.02304
low_risk,520.74567
low_risk,659.91
low_risk,256.2273
low_risk,451.28937
low_risk,603.3247
low_risk,772.7034
low_risk,200.30986
low_risk,609.06323
low_risk,304.39478
low_risk,398.82132
low_risk,376.7566
low_risk,0.01
low_risk,160.61737
low_risk,10.795296
low_risk,588.4045
low_risk,765.2529
low_risk,657.06854
low_risk,441.4502
low_risk,241.27092
low_risk,1068.063
low_risk,393.3402
low_risk,471.7766
low_risk,441.8546
low_risk,231.8704
low_risk,490.75168
low_risk,625.6368
low_risk,430.21588
low_risk,1349.6873
low_risk,828.36804
low_risk,420.07587
low_risk,0.01
low_risk,757.9447
low_risk,606.45276
low_risk,168.84543
low_risk,328.2552
low_risk,514.9131
low_risk,565.53534
low_risk,175.91437
low_risk,355.05066
low_risk,346.34674
low_risk,82.39136
low_risk,709.35223
low_risk,318.6208
low_risk,634.3522
low_risk,435.75458
low_risk,410.66824
low_risk,650.57104
low_risk,501.2958
low_risk,338.5315
low_risk,225.48753
low_risk,664.9079
low_risk,841.44244
low_risk,699.15375
low_risk,805.8614
low_risk,463.67862
low_risk,1131.9346
low_risk,360.855
low_risk,654.46124
low_risk,862.1661
low_risk,512.3084
low_risk,186.53322
low_risk,417.4429
low_risk,40.418983
low_risk,355.6256
low_risk,429.31924
low_risk,296.77875
low_risk,66.70959
low_risk,802.90497
low_risk,403.3588
low_risk,760.6134
low_risk,733.9339
low_risk,341.51413
low_risk,454.35416
low_risk,631.9315
low_risk,620.37646
low_risk,516.08655
low_risk,519.9137
low_risk,768.5654
low_risk,485.93356
low_risk,730.9208
low_risk,479.05972
low_risk,779.4926
low_risk,445.9368
low_risk,677.49646
low_risk,372.264
low_risk,540.56744
low_risk,480.31967
low_risk,154.17339
low_risk,415.68875
low_risk,303.15427
low_risk,450.61334
low_risk,904.0349
low_risk,575.1866
low_risk,954.98444
low_risk,140.66911
low_risk,798.21826
low_risk,784.62695
low_risk,283.61533
low_risk,647.08936
low_risk,402.9457
low_risk,328.5893
low_risk,328.03305
low_risk,596.0202
low_risk,1.1615243
low_risk,276.9178
low_risk,417.6103
low_risk,420.86142
low_risk,389.46936
low_risk,166.05893
low_risk,311.02853
low_risk,811.4815
low_risk,420.33395
low_risk,558.4686
low_risk,607.9596
low_risk,410.8959
low_risk,413.4692
low_risk,386.74222
low_risk,484.9767
low_risk,516.797
low_risk,462.6604
low_risk,554.8409
low_risk,108.6462
low_risk,622.647
low_risk,322.32068
low_risk,809.0648
low_risk,608.6305
low_risk,238.34552
low_risk,409.54498
low_risk,364.3312
low_risk,262.28403
low_risk,392.30478
low_risk,482.4892
low_risk,413.10284
low_risk,462.7104
low_risk,599.3277
low_risk,791.02185
low_risk,106.74138
low_risk,1082.0791
low_risk,578.4981
low_risk,660.07446
low_risk,473.76422
low_risk,375.3076
low_risk,561.7392
low_risk,593.94
low_risk,354.1974
low_risk,461.91476
low_risk,72.09442
low_risk,444.28195
low_risk,1004.26105
low_risk,565.60986
low_risk,688.20404
low_risk,477.7326
low_risk,476.13913
low_risk,603.4433
low_risk,511.91495
low_risk,648.64954
low_risk,966.1371
low_risk,441.37247
low_risk,456.48746
low_risk,766.1272
low_risk,742.90717
low_risk,69.10195
low_risk,427.3826
low_risk,423.75302
low_risk,821.23773
low_risk,455.9417
low_risk,513.94073
low_risk,267.73834
low_risk,383.71902
low_risk,322.2386
low_risk,902.0022
low_risk,525.9894
low_risk,579.801
low_risk,1120.0898
low_risk,648.1731
low_risk,571.0345
low_risk,78.2688
low_risk,726.03357
low_risk,727.5574
low_risk,711.2486
low_risk,971.26587
low_risk,305.37064
low_risk,617.9382
low_risk,499.84592
low_risk,477.60638
low_risk,448.11243
low_risk,531.147
low_risk,304.79495
low_risk,315.49936
low_risk,131.34373
low_risk,512.38257
low_risk,329.90027
low_risk,671.92554
low_risk,220.16171
low_risk,459.14566
low_risk,379.6719
low_risk,500.77167
low_risk,269.72363
low_risk,706.83405
low_risk,502.06604
low_risk,541.5441
low_risk,701.03015
low_risk,382.008
low_risk,742.8761
low_risk,625.8649
low_risk,313.18423
low_risk,493.50034
low_risk,809.5552
low_risk,416.62576
low_risk,606.3511
low_risk,227.88887
low_risk,246.21297
low_risk,882.23584
low_risk,740.1772
low_risk,368.2708
low_risk,134.8106
low_risk,451.0414
low_risk,542.32965
low_risk,435.62082
low_risk,387.967
low_risk,254.82076
low_risk,252.49113
low_risk,815.42426
low_risk,0.01
low_risk,313.75687
low_risk,735.7926
low_risk,214.57446
low_risk,585.215
low_risk,396.50888
low_risk,651.8504
low_risk,492.10025
low_risk,698.4838
low_risk,379.19272
low_risk,151.63884
low_risk,924.6219
low_risk,104.19886
low_risk,820.8301
low_risk,699.4221
low_risk,472.2318
low_risk,449.69315
low_risk,376.7017
low_risk,756.52734
low_risk,184.66537
low_risk,525.14526
low_risk,349.0105
low_risk,363.97733
low_risk,481.99536
low_risk,569.79675
low_risk,583.40063
low_risk,582.1679
low_risk,491.42184
low_risk,634.11456
low_risk,638.2711
low_risk,387.88797
low_risk,443.6092
low_risk,456.63223
low_risk,338.53305
low_risk,857.27795
low_risk,609.9778
low_risk,779.822
low_risk,195.30342
low_risk,482.27475
low_risk,693.42377
low_risk,399.16592
low_risk,638.5145
low_risk,454.93436
low_risk,358.04602
low_risk,637.03015
low_risk,592.09894
low_risk,657.21277
low_risk,371.61337
low_risk,250.84671
low_risk,917.3026
low_risk,325.1261
low_risk,199.95802
low_risk,338.12894
low_risk,291.92313
low_risk,246.65292
low_risk,286.6059
low_risk,542.4655
low_risk,27.770622
low_risk,786.7751
low_risk,346.91293
low_risk,579.5364
low_risk,500.7156
low_risk,699.6031
low_risk,588.6528
low_risk,477.34146
low_risk,353.45633
low_risk,388.7581
low_risk,492.79498
low_risk,109.488174
low_risk,0.01
low_risk,106.6475
low_risk,452.37115
low_risk,289.78934
low_risk,585.00183
low_risk,704.2581
low_risk,958.88666
low_risk,372.04935
low_risk,369.00354
low_risk,451.12906
low_risk,84.83108
low_risk,358.1699
low_risk,539.5616
low_risk,566.763
low_risk,367.72714
low_risk,551.0694
low_risk,855.875
low_risk,616.2174
low_risk,533.71686
low_risk,60.615845
low_risk,675.4452
low_risk,258.65472
low_risk,548.1624
low_risk,744.1953
low_risk,121.007355
low_risk,701.63385
low_risk,880.76196
low_risk,696.75635
low_risk,624.9519
low_risk,94.743
low_risk,183.11731
low_risk,464.8268
low_risk,991.3903
low_risk,737.0477
low_risk,208.04434
low_risk,351.50848
low_risk,718.48517
low_risk,504.73325
low_risk,873.65625
low_risk,373.94464
low_risk,317.78394
low_risk,518.9431
low_risk,535.7051
low_risk,605.3452
low_risk,692.0685
low_risk,690.87305
low_risk,498.7879
low_risk,629.38086
low_risk,187.23634
low_risk,298.09497
low_risk,281.0953
low_risk,96.52584
low_risk,781.18036
low_risk,551.25287
low_risk,111.0371
low_risk,253.57387
low_risk,355.5326
low_risk,628.8735
low_risk,484.4607
low_risk,793.8506
low_risk,27.949722
low_risk,981.3734
low_risk,758.88934
low_risk,996.45917
low_risk,1013.441
low_risk,552.1444
low_risk,412.70428
low_risk,0.01
low_risk,438.20346
low_risk,904.117
low_risk,651.84216
low_risk,428.45145
low_risk,198.80577
low_risk,645.1485
low_risk,125.84279
low_risk,535.8023
low_risk,23.613531
low_risk,757.90375
low_risk,820.9242
low_risk,565.4614
low_risk,684.1004
low_risk,360.00845
low_risk,578.083
low_risk,87.729675
low_risk,608.05994
low_risk,440.8425
low_risk,309.83615
low_risk,216.28586
low_risk,648.4514
low_risk,931.17236
low_risk,420.5917
low_risk,246.47675
low_risk,623.09644
low_risk,0.01
low_risk,1038.5095
low_risk,170.46626
low_risk,538.69867
low_risk,352.69382
low_risk,500.12357
low_risk,792.59015
low_risk,453.78503
low_risk,568.9554
low_risk,361.9506
low_risk,666.34393
low_risk,573.1862
low_risk,703.2572
low_risk,179.49666
low_risk,761.97534
low_risk,710.3153
low_risk,133.72115
low_risk,725.8156
low_risk,535.6608
low_risk,680.45215
low_risk,217.07866
low_risk,80.404045
low_risk,259.94437
low_risk,921.7843
low_risk,777.8224
low_risk,410.7823
low_risk,190.77147
low_risk,844.89874
low_risk,72.05755
low_risk,16.941225
low_risk,624.22095
low_risk,508.39734
low_risk,0.01
low_risk,678.1235
low_risk,401.58575
low_risk,368.33582
low_risk,525.3045
low_risk,215.1866
low_risk,760.1817
low_risk,232.54414
low_risk,316.16986
low_risk,7.395935
low_risk,0.01
low_risk,352.07794
low_risk,565.4854
low_risk,839.27704
low_risk,460.18066
low_risk,460.66196
low_risk,61.42629
low_risk,489.13745
low_risk,225.03784
low_risk,0.01
low_risk,1006.9112
low_risk,721.08044
low_risk,635.6651
low_risk,336.59204
low_risk,938.05634
low_risk,364.79605
low_risk,317.72766
low_risk,664.1514
low_risk,659.959
low_risk,680.3488
low_risk,773.4628
low_risk,603.8932
low_risk,224.46223
low_risk,416.97733
low_risk,391.61093
low_risk,642.20465
low_risk,348.4651
low_risk,459.2527
low_risk,554.2381
low_risk,0.01
low_risk,575.76886
low_risk,449.0079
low_risk,490.97522
low_risk,877.53375
low_risk,328.00436
low_risk,254.26605
low_risk,438.4271
low_risk,721.43585
low_risk,847.1445
low_risk,379.234
low_risk,25.94019
low_risk,969.99286
low_risk,42.689583
low_risk,877.45764
low_risk,186.76355
low_risk,861.75836
low_risk,382.3001
low_risk,693.17786
low_risk,562.18787
low_risk,279.39536
low_risk,267.33258
low_risk,9.620473
low_risk,642.05164
low_risk,674.0843
low_risk,501.0044
low_risk,26.41662
low_risk,514.6599
low_risk,525.70886
low_risk,586.44196
low_risk,441.887
low_risk,548.7908
low_risk,639.8747
low_risk,106.429115
low_risk,1008.7604
low_risk,826.52106
low_risk,385.0092
low_risk,417.5239
low_risk,676.6973
low_risk,442.78256
low_risk,299.33347
low_risk,103.92307
low_risk,666.6719
low_risk,777.2118
low_risk,582.08167
low_risk,231.05133
low_risk,509.9061
low_risk,323.95883
low_risk,1072.6854
low_risk,598.55786
low_risk,829.187
low_risk,402.86435
low_risk,319.04974
low_risk,835.107
low_risk,0.01
low_risk,483.15576
low_risk,1242.9451
low_risk,405.10437
low_risk,317.58142
low_risk,333.0183
low_risk,933.9783
low_risk,261.21176
low_risk,905.2627
low_risk,964.29144
low_risk,986.80225
low_risk,0.01
low_risk,1162.038
low_risk,0.01
low_risk,528.67126
low_risk,536.2847
low_risk,661.6193
low_risk,636.824
low_risk,686.4426
low_risk,528.6632
low_risk,770.14844
low_risk,380.78967
low_risk,683.5999
low_risk,381.14133
low_risk,899.0115
low_risk,460.453
low_risk,453.66962
low_risk,750.32574
low_risk,621.917
low_risk,116.90909
low_risk,418.1013
low_risk,62.27155
low_risk,528.30133
low_risk,789.05646
low_risk,261.21838
low_risk,0.01
low_risk,379.5906
low_risk,476.99887
low_risk,401.64124
low_risk,844.3476
low_risk,454.52353
low_risk,673.50885
low_risk,391.5218
low_risk,469.55646
low_risk,209.6091
low_risk,452.12653
low_risk,494.8254
low_risk,874.2404
low_risk,595.6142
low_risk,434.71402
low_risk,461.82562
low_risk,188.30829
low_risk,630.151
low_risk,195.31554
low_risk,503.27063
low_risk,517.2847
low_risk,116.67
low_risk,166.43025
low_risk,428.0491
low_risk,428.2596
low_risk,886.8231
low_risk,635.85156
low_risk,526.968
low_risk,683.86194
low_risk,768.06616
low_risk,672.10614
low_risk,552.31006
low_risk,1095.8461
low_risk,388.4947
low_risk,650.9465
low_risk,574.3207
low_risk,432.017
low_risk,490.1751
low_risk,440.48724
low_risk,277.7408
low_risk,767.2853
low_risk,15.620496
low_risk,593.8624
low_risk,865.12744
low_risk,655.1663
low_risk,172.49066
low_risk,313.6351
low_risk,549.1721
low_risk,580.06696
low_risk,382.19943
low_risk,688.9174
low_risk,640.7447
low_risk,447.9328
low_risk,60.47664
low_risk,233.27823
low_risk,618.407
low_risk,675.7532
low_risk,0.01
low_risk,524.1846
low_risk,700.61
low_risk,490.07434
low_risk,193.65952
low_risk,457.58365
low_risk,435.1012
low_risk,536.97015
low_risk,374.2083
low_risk,46.145767
low_risk,370.28714
low_risk,561.52295
low_risk,301.13574
low_risk,360.91586
low_risk,290.2412
low_risk,376.72845
low_risk,494.21893
low_risk,519.55505
low_risk,608.76385
low_risk,796.9481
low_risk,561.0023
low_risk,293.81497
low_risk,442.85074
low_risk,0.01
low_risk,718.3132
low_risk,350.20776
low_risk,253.956
low_risk,41.770653
low_risk,278.39813
low_risk,836.2058
low_risk,405.8387
low_risk,392.90308
low_risk,344.30344
low_risk,770.10645
low_risk,466.06207
low_risk,574.1595
low_risk,411.70367
low_risk,856.297
low_risk,840.9434
low_risk,466.8575
low_risk,430.2753
low_risk,279.0804
low_risk,667.7495
low_risk,670.1995
low_risk,870.8689
low_risk,113.45489
low_risk,977.84375
low_risk,422.5707
low_risk,175.47813
low_risk,420.26575
low_risk,475.01263
low_risk,515.2522
low_risk,534.33514
low_risk,75.71369
low_risk,358.00848
low_risk,284.00073
low_risk,426.8856
low_risk,166.40361
low_risk,471.4245
low_risk,784.0369
low_risk,762.0381
low_risk,470.47412
low_risk,519.6878
low_risk,384.71466
low_risk,525.17804
low_risk,546.0259
low_risk,552.9698
low_risk,840.33636
low_risk,129.55173
low_risk,426.00003
low_risk,516.9855
low_risk,553.9329
low_risk,130.7561
low_risk,294.75452
low_risk,99.33199
low_risk,817.7658
low_risk,546.4675
low_risk,427.4876
low_risk,512.92615
low_risk,427.8052
low_risk,658.1531
low_risk,558.8621
low_risk,237.76617
low_risk,624.1598
low_risk,675.44904
low_risk,670.05066
low_risk,520.5541
low_risk,488.244
low_risk,260.0109
low_risk,641.6867
low_risk,524.3555
low_risk,560.3168
low_risk,283.9451
low_risk,967.6438
low_risk,615.7145
low_risk,68.80167
low_risk,710.11774
low_risk,562.7991
low_risk,499.70883
low_risk,385.00632
low_risk,733.8701
low_risk,324.28046
low_risk,684.65155
low_risk,656.8557
low_risk,951.0201
low_risk,1213.2854
low_risk,409.78293
low_risk,439.59018
low_risk,454.61945
low_risk,739.48083
low_risk,180.95921
low_risk,333.11176
low_risk,556.08154
low_risk,1206.53
low_risk,364.35962
low_risk,370.28476
low_risk,809.50995
low_risk,604.8953
low_risk,396.1156
low_risk,763.21954
low_risk,579.9644
low_risk,190.86815
low_risk,414.75595
low_risk,785.94635
low_risk,234.17744
low_risk,0.01
low_risk,241.19907
low_risk,731.7346
low_risk,374.29346
low_risk,76.524185
low_risk,1037.4838
low_risk,861.2341
low_risk,684.4581
low_risk,530.80597
low_risk,602.0353
low_risk,355.08267
low_risk,414.04736
low_risk,792.8472
low_risk,242.88834
low_risk,1084.6283
low_risk,375.60062
low_risk,172.72629
low_risk,675.631
low_risk,586.6961
low_risk,331.99744
low_risk,493.35175
low_risk,100.06889
low_risk,430.04486
low_risk,827.12054
low_risk,685.7475
low_risk,312.8855
low_risk,1040.1538
low_risk,686.57324
low_risk,646.6952
low_risk,388.93967
low_risk,925.1842
low_risk,677.0431
low_risk,555.99976
low_risk,860.944
low_risk,457.45297
low_risk,67.35325
low_risk,407.04263
low_risk,447.7591
low_risk,854.2276
low_risk,577.856
low_risk,811.08734
low_risk,118.476654
low_risk,245.38464
low_risk,378.45816
low_risk,565.27496
low_risk,104.14262
low_risk,482.173
