transaction_type,risk_score
purchase,49.6125
purchase,43.75
purchase,35.0
purchase,49.6125
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,47.25
purchase,49.6125
purchase,43.75
purchase,43.75
purchase,36.75
purchase,59.0625
purchase,43.75
purchase,35.0
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,47.25
purchase,36.75
purchase,43.75
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,43.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,49.6125
purchase,47.25
purchase,35.0
purchase,59.0625
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,59.0625
purchase,59.0625
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,47.25
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,35.0
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,47.25
purchase,59.0625
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,59.0625
purchase,43.75
purchase,35.0
purchase,36.75
purchase,47.25
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,35.0
purchase,47.25
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,43.75
purchase,47.25
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,47.25
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,43.75
purchase,35.0
purchase,43.75
purchase,47.25
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,47.25
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,59.0625
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,47.25
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,59.0625
purchase,43.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,35.0
purchase,35.0
purchase,35.0
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,43.75
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,47.25
purchase,49.6125
purchase,35.0
purchase,59.0625
purchase,43.75
purchase,49.6125
purchase,35.0
purchase,43.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,43.75
purchase,59.0625
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,43.75
purchase,47.25
purchase,47.25
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,59.0625
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,47.25
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,59.0625
purchase,43.75
purchase,36.75
purchase,47.25
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,59.0625
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,43.75
purchase,43.75
purchase,43.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,47.25
purchase,49.6125
purchase,47.25
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,59.0625
purchase,43.75
purchase,43.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,35.0
purchase,35.0
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,43.75
purchase,47.25
purchase,43.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,47.25
purchase,35.0
purchase,47.25
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,59.0625
purchase,47.25
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,35.0
purchase,36.75
purchase,47.25
purchase,49.6125
purchase,49.6125
purchase,35.0
purchase,35.0
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,35.0
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,47.25
purchase,43.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,43.75
purchase,43.75
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,35.0
purchase,59.0625
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,43.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,36.75
purchase,47.25
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,59.0625
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,47.25
purchase,35.0
purchase,59.0625
purchase,49.6125
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,35.0
purchase,49.6125
purchase,59.0625
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,49.6125
purchase,59.0625
purchase,49.6125
purchase,47.25
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,47.25
purchase,49.6125
purchase,43.75
purchase,47.25
purchase,35.0
purchase,35.0
purchase,47.25
purchase,36.75
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,35.0
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,59.0625
purchase,43.75
purchase,36.75
purchase,47.25
purchase,35.0
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,47.25
purchase,36.75
purchase,43.75
purchase,59.0625
purchase,49.6125
purchase,35.0
purchase,35.0
purchase,47.25
purchase,35.0
purchase,36.75
purchase,47.25
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,47.25
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,47.25
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,43.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,43.75
purchase,47.25
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,43.75
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,47.25
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,47.25
purchase,43.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,47.25
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,47.25
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,47.25
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,47.25
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,59.0625
purchase,59.0625
purchase,35.0
purchase,43.75
purchase,35.0
purchase,49.6125
purchase,47.25
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,35.0
purchase,43.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,47.25
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,43.75
purchase,35.0
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,43.75
purchase,36.75
purchase,43.75
purchase,47.25
purchase,36.75
purchase,35.0
purchase,43.75
purchase,36.75
purchase,35.0
purchase,35.0
purchase,43.75
purchase,47.25
purchase,49.6125
purchase,47.25
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,43.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,43.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,47.25
purchase,47.25
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,35.0
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,43.75
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,59.0625
purchase,36.75
purchase,47.25
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,35.0
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,59.0625
purchase,35.0
purchase,35.0
purchase,36.75
purchase,43.75
purchase,47.25
purchase,43.75
purchase,59.0625
purchase,47.25
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,35.0
purchase,43.75
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,47.25
purchase,43.75
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,59.0625
purchase,35.0
purchase,35.0
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,35.0
purchase,59.0625
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,43.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,47.25
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,47.25
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,43.75
purchase,59.0625
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,43.75
purchase,35.0
purchase,59.0625
purchase,36.75
purchase,47.25
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,36.75
purchase,35.0
purchase,43.75
purchase,35.0
purchase,47.25
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,47.25
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,47.25
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,43.75
purchase,49.6125
purchase,43.75
purchase,35.0
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,35.0
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,59.0625
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,47.25
purchase,43.75
purchase,47.25
purchase,36.75
purchase,36.75
purchase,47.25
purchase,43.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,59.0625
purchase,43.75
purchase,35.0
purchase,49.6125
purchase,49.6125
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,43.75
purchase,59.0625
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,59.0625
purchase,49.6125
purchase,35.0
purchase,47.25
purchase,47.25
purchase,35.0
purchase,59.0625
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,43.75
purchase,36.75
purchase,35.0
purchase,59.0625
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,47.25
purchase,35.0
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,35.0
purchase,35.0
purchase,49.6125
purchase,47.25
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,47.25
purchase,43.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,36.75
purchase,43.75
purchase,35.0
purchase,43.75
purchase,59.0625
purchase,49.6125
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,35.0
purchase,43.75
purchase,59.0625
purchase,47.25
purchase,35.0
purchase,43.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,35.0
purchase,36.75
purchase,47.25
purchase,49.6125
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,35.0
purchase,35.0
purchase,36.75
purchase,35.0
purchase,49.6125
purchase,59.0625
purchase,43.75
purchase,35.0
purchase,36.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,47.25
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,35.0
purchase,47.25
purchase,49.6125
purchase,43.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,47.25
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,43.75
purchase,43.75
purchase,59.0625
purchase,35.0
purchase,59.0625
purchase,43.75
purchase,35.0
purchase,36.75
purchase,43.75
purchase,43.75
purchase,35.0
purchase,43.75
purchase,36.75
purchase,47.25
purchase,36.75
purchase,47.25
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,35.0
purchase,47.25
purchase,43.75
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,43.75
purchase,43.75
purchase,59.0625
purchase,47.25
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,35.0
purchase,47.25
purchase,43.75
purchase,49.6125
purchase,35.0
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,47.25
purchase,47.25
purchase,59.0625
purchase,47.25
purchase,59.0625
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,49.6125
purchase,35.0
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,49.6125
purchase,49.6125
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,47.25
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,35.0
purchase,47.25
purchase,35.0
purchase,59.0625
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,49.6125
purchase,47.25
purchase,47.25
purchase,49.6125
purchase,47.25
purchase,43.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,35.0
purchase,43.75
purchase,43.75
purchase,43.75
purchase,43.75
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,49.6125
purchase,59.0625
purchase,35.0
purchase,43.75
purchase,36.75
purchase,43.75
purchase,49.6125
purchase,43.75
purchase,49.6125
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,36.75
purchase,43.75
purchase,47.25
purchase,36.75
purchase,43.75
purchase,35.0
purchase,35.0
purchase,36.75
purchase,59.0625
purchase,36.75
purchase,49.6125
purchase,43.75
purchase,36.75
purchase,49.6125
purchase,35.0
purchase,49.6125
purchase,43.75
purchase,49.6125
purchase,59.0625
purchase,36.75
purchase,43.75
purchase,35.0
purchase,36.75
purchase,49.6125
purchase,47.25
purchase,36.75
purchase,36.75
purchase,36.75
purchase,36.75
purchase,43.75
purchase,47.25
purchase,36.75
purchase,49.6125
purchase,36.75
purchase,36.75
purchase,49.6125
purchase,35.0
